Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level,Sleep Quality
6185,44,Female,22.3,3.77,5.47,51,165,76,7.612399986,3,9,9,9
2166,39,Male,20.48,2.89,6.4,85,168,130,7.751283881,8,1,9,9
1775,23,Male,22.38,6.57,8.19,45,245,76,11.3701097,9,5,8,8
5465,29,Male,20.33,4.76,8.42,34,101,175,4.370850131,3,8,9,10
9863,40,Other,22.9,4.23,5.33,40,231,110,9.960234322,6,9,6,4
1907,28,Other,21.03,3.43,6.4,3,97,101,8.030684299,9,6,6,2
6561,49,Other,23.42,4.9,5.49,35,260,177,7.373814365,7,1,3,4
8073,21,Male,23.87,6.22,6.35,73,5,75,6.887148302,2,4,3,8
6288,39,Female,23.47,8.22,8.75,2,84,172,7.223912753,9,4,2,8
3034,19,Male,22.35,5.29,6.94,19,46,0,6.948031346,4,1,5,4
7320,31,Other,21.68,2.99,5.31,35,34,138,5.620480543,9,7,6,9
7779,41,Male,21.65,5.13,7.48,85,257,23,9.856991499,3,9,10,9
3908,24,Male,20.73,4.08,7.35,13,173,100,7.574863736,6,8,7,7
5323,46,Other,22.67,3.18,4.51,33,56,32,9.220007212,4,1,4,4
3404,50,Other,21.35,4.8,7.45,40,172,60,9.789295426,9,1,3,5
9062,29,Other,20.25,3.56,7.31,75,117,97,4.287789198,6,2,3,2
4312,39,Other,21.02,5.86,8.84,48,135,135,7.261489332,4,5,8,6
3003,52,Male,21.88,5.08,7.19,58,158,5,5.979504921,4,4,9,5
9831,57,Female,20.8,5.86,9.06,63,97,79,5.027317566,7,9,4,10
8522,56,Other,20.67,1.64,4.98,67,6,96,9.48755989,2,3,5,7
1175,40,Male,21.4,6.39,8.99,44,206,51,9.210719501,6,8,1,7
1184,36,Female,21.45,5.33,7.88,62,6,87,6.448473165,9,8,7,5
3487,27,Other,20.32,4.59,8.28,85,98,114,8.526631175,10,6,1,7
8619,42,Other,22.62,5.7,7.08,81,245,136,9.812226392,9,1,7,2
6673,51,Female,23.42,6.13,6.71,53,58,172,9.898615242,7,10,6,8
2658,29,Female,22.95,8.21,9.26,72,249,56,7.736073661,3,4,9,6
6919,39,Male,21.22,2.28,5.06,76,23,34,6.766017816,10,10,6,7
2313,36,Other,23.58,8.18,8.59,74,130,127,4.974312662,2,3,2,10
5597,46,Male,23.15,5.72,6.57,20,162,82,9.104416872,4,3,4,6
2543,43,Other,21,5.6,8.6,34,146,175,4.051446577,3,2,4,9
7950,41,Male,22.35,3.47,5.12,87,75,165,9.156029627,1,7,4,4
1036,46,Female,22.45,6.09,7.64,15,251,78,9.090563247,2,8,5,4
1211,45,Female,21.1,2.68,5.58,72,30,41,8.299466043,6,8,10,7
9065,23,Male,20.72,1.98,5.27,39,98,36,9.14298696,2,6,2,9
1993,53,Other,20.78,6.22,9.44,15,28,7,10.42646398,7,4,10,10
2526,42,Male,20.42,3.27,6.85,0,29,13,6.043684923,2,3,6,6
2172,37,Male,23.05,8.3,9.25,70,32,50,5.387055567,8,10,5,7
2811,36,Other,23.92,7.27,7.35,36,273,78,11.40992209,5,6,10,7
5616,30,Other,22.1,5.85,7.75,27,286,51,11.48055309,8,9,6,10
3570,19,Male,22.87,6.2,7.34,5,11,161,7.394728387,5,5,8,7
5839,50,Male,21.5,6,8.5,67,144,15,4.748407861,1,5,8,4
8577,45,Other,20.45,1.41,4.96,68,129,24,7.080125079,1,5,4,3
8515,29,Male,21.38,2.49,5.1,16,169,146,8.040569014,7,1,6,6
8687,22,Other,21.82,4.04,6.23,4,240,18,4.062867014,10,8,9,4
8498,35,Other,22.52,3.29,4.77,84,202,56,10.36750374,2,3,5,5
2523,27,Female,23.18,7.13,7.94,39,192,101,4.349172029,8,8,3,1
5456,31,Other,21.67,2.29,4.63,5,82,123,9.737752761,9,10,10,5
5752,47,Other,22.05,3.99,5.94,49,275,120,6.727466688,9,9,3,4
5674,57,Other,23.7,6.68,6.98,61,247,161,8.834460762,10,6,3,7
8336,33,Other,21.12,1.84,4.72,84,272,148,9.813893352,7,2,6,5
7783,29,Female,22.3,4.76,6.46,66,214,120,9.252166229,2,5,6,2
4174,38,Other,20.28,2.19,5.91,79,241,87,10.38943574,9,4,1,6
3965,28,Male,21.03,5.27,8.24,39,272,147,9.616740695,2,2,2,5
2819,58,Male,23.47,5.43,5.96,40,144,29,5.489900903,8,7,3,3
3490,53,Female,22.65,4.79,6.14,43,288,109,11.0375177,8,5,2,4
3467,21,Female,20.82,4.47,7.66,87,78,177,10.8419425,10,10,8,4
9352,20,Male,20.62,5.78,9.16,66,245,87,8.581093653,6,4,2,7
1499,43,Female,23.52,6.09,6.57,7,169,118,5.43312211,5,10,8,6
8035,23,Female,22.98,4.29,5.31,20,153,85,5.408381563,2,5,1,8
6170,41,Male,23.32,7.62,8.31,13,270,60,8.617383339,5,8,10,2
7474,44,Male,22.52,3.69,5.18,25,6,91,9.634850353,4,6,3,3
2234,29,Male,22.13,2.96,4.83,27,207,163,11.26275018,1,5,10,4
4673,33,Female,22.32,6.09,7.77,24,11,64,6.397244793,3,5,5,6
9782,21,Other,20.9,1.46,4.56,23,215,146,9.001288934,9,5,1,5
4018,40,Male,23.37,5.76,6.4,20,276,168,7.382583687,8,1,4,7
7213,21,Male,20.57,3.64,7.08,51,98,52,10.7124516,8,10,7,2
1961,20,Female,20.38,3.49,7.1,46,260,76,5.417205326,3,9,3,5
7701,56,Male,20.17,4.82,8.65,64,290,162,10.63322128,8,1,4,1
9934,21,Other,22.95,8.01,9.06,21,259,127,5.907403776,6,3,3,9
9381,20,Male,22.28,5.45,7.17,61,294,63,7.10286512,1,9,10,4
4332,21,Female,20.17,5.52,9.35,4,180,139,7.898638046,8,10,8,10
5893,26,Female,21.13,4.76,7.62,20,139,35,7.938661759,3,7,2,6
9810,18,Female,20.22,2.29,6.07,63,16,178,8.327064024,8,9,4,2
5023,28,Male,23.47,7.74,8.27,40,248,144,6.582028398,9,4,2,10
1332,27,Female,20.7,4.85,8.15,71,272,88,10.02163316,9,5,9,1
5782,47,Male,23.1,4.82,5.72,75,269,105,11.00632503,1,7,9,10
4072,43,Other,21.2,6.01,8.81,72,50,40,7.558128941,7,2,1,8
7197,45,Female,21.77,3.28,5.52,85,273,141,4.169472754,4,5,1,8
2209,30,Male,22.17,6.52,8.36,23,167,78,11.19143245,4,6,2,2
8009,48,Female,23.85,7.64,7.79,20,237,86,6.929702388,10,6,3,1
5007,24,Male,20.65,1.61,4.96,83,188,91,9.162759523,4,4,3,7
9905,55,Male,20.88,1.43,4.55,4,178,53,11.36524908,5,8,1,9
1225,40,Female,22.87,4.04,5.17,43,196,42,6.363609729,3,5,3,9
4895,18,Female,23.97,6.45,6.48,45,19,165,9.052148813,2,2,4,8
9811,18,Other,23.13,6.09,6.96,16,194,37,9.063658274,3,6,6,5
5748,36,Other,22.95,6.26,7.31,63,185,18,9.885700881,3,10,6,4
4813,44,Male,23.15,8.4,9.25,57,129,173,6.029681009,7,1,6,2
6835,31,Male,23.62,8.1,8.48,15,225,81,5.409357995,3,4,7,1
7390,54,Male,22.9,4.85,5.95,62,98,111,11.53000472,9,1,5,1
4401,20,Female,21.47,4.26,6.8,78,0,55,5.592261236,10,5,6,7
2760,19,Female,21.03,4.7,7.67,38,119,42,10.80506719,1,7,10,1
8430,41,Female,21.77,4.72,6.96,15,61,64,11.6948764,4,3,8,10
6020,58,Male,20.97,4.91,7.94,15,229,175,11.06062087,5,3,3,10
7436,20,Female,21.57,6.79,9.22,34,7,11,9.908987865,3,4,3,9
5332,49,Female,20.23,1.76,5.52,5,184,15,10.28620198,2,9,3,2
6485,53,Female,21.82,6.11,8.29,66,281,166,4.270470639,6,8,4,5
6964,59,Female,20.58,2.92,6.33,47,283,30,11.63058516,1,5,1,9
4723,59,Male,20.42,5.51,9.1,15,98,177,10.06360176,9,8,1,4
4412,44,Male,21.2,2.62,5.42,45,272,4,6.771796319,10,6,9,8
1601,24,Other,22.7,4.93,6.23,87,60,172,9.560167643,6,2,5,8
7281,47,Male,21.48,6.48,8.99,67,201,108,10.51039982,9,7,10,9
3859,48,Female,23.17,4.43,5.26,38,66,91,8.541129638,3,3,10,7
4985,41,Female,21.25,6.63,9.38,12,204,98,10.62715614,8,1,1,9
5088,20,Other,21.28,5.68,8.4,65,211,26,8.91538497,3,10,2,9
2902,36,Female,20.33,3.05,6.72,29,41,164,4.803723919,6,8,10,7
3419,52,Male,22.73,7.78,9.04,61,152,66,9.426972811,4,2,5,9
8122,37,Female,22.9,5.32,6.42,43,148,179,9.581815039,9,10,7,3
2746,20,Other,23.48,4.57,5.09,87,26,28,8.329833224,9,5,4,2
6783,57,Male,20.68,1.53,4.85,84,277,71,4.330807142,4,8,3,7
1677,53,Female,23.55,7.76,8.21,10,252,159,10.05959113,10,6,9,3
3863,46,Other,21.88,3.75,5.87,44,287,122,9.642956898,2,3,10,8
6425,25,Other,23.2,4.48,5.28,77,25,165,7.287619305,7,1,10,10
7018,40,Female,21.67,4.2,6.54,2,182,106,10.75900742,1,8,6,4
2799,25,Other,22.78,7.11,8.32,72,71,7,4.004222749,4,7,6,3
9964,51,Male,22.7,5.43,6.73,43,174,139,6.92686469,2,7,4,3
9696,47,Male,20.32,5.5,9.19,55,213,41,11.91947012,6,6,6,10
4526,53,Female,22.1,3.29,5.19,33,62,1,4.043584222,2,4,7,4
5403,54,Female,21.63,3.95,6.31,79,77,123,9.36456679,6,7,10,2
8014,26,Male,22.18,3.28,5.1,20,75,150,7.078711683,5,5,7,4
4202,18,Female,23.1,5.04,5.94,77,6,134,8.160547104,9,7,9,8
7470,31,Female,22.28,7.63,9.35,54,2,130,10.94223228,7,6,1,1
2055,52,Female,22.78,3.71,4.93,17,2,27,8.996679236,6,6,5,9
7703,18,Male,20.3,5.08,8.78,40,80,101,11.22588863,9,1,4,4
9946,40,Female,21.97,6.32,8.35,19,168,74,5.515131863,9,4,1,9
3200,31,Male,21.45,5.94,8.49,34,286,97,6.692608334,4,1,1,6
9025,58,Male,23.35,4.5,5.15,62,211,135,6.681138124,2,4,9,3
3646,56,Female,21.18,3.33,6.15,86,122,82,7.013958337,6,3,2,6
6772,53,Male,20.92,5.12,8.2,81,106,10,7.171268026,1,2,2,9
5716,55,Other,22.38,5.68,7.3,13,263,76,8.996779848,2,7,6,3
8262,55,Male,21.92,3.92,6,16,228,26,6.491278312,9,9,6,1
9907,38,Female,21.98,4.46,6.47,20,256,158,5.337354302,3,6,2,5
6915,21,Other,23.33,8.21,8.88,19,125,168,5.374284164,9,4,9,5
7343,34,Other,23.73,7.13,7.39,49,178,119,8.623385366,1,2,4,4
3332,39,Other,23.37,6.56,7.2,39,260,2,4.667668841,8,5,9,6
7583,25,Other,21.37,4.77,7.4,84,292,133,6.527010247,4,10,10,9
5879,45,Other,20,1.38,5.38,7,274,35,9.175881595,5,2,7,3
2434,56,Other,21.68,7.14,9.46,86,296,23,5.704777556,3,1,1,6
1247,32,Female,22.35,4.31,5.96,82,1,93,7.905015628,7,1,1,5
1297,55,Male,21.7,4.12,6.42,23,27,145,9.774803521,6,2,3,4
6063,28,Male,23.42,6.27,6.85,8,25,5,6.870675352,1,10,1,1
2636,35,Other,21.45,2.52,5.07,24,261,105,10.12275005,1,5,2,6
3026,41,Male,22.7,6.67,7.97,24,104,22,11.22667251,7,1,9,3
5253,58,Female,21.48,2.78,5.3,56,216,30,10.73146872,1,3,6,6
5179,45,Female,21.88,7.1,9.22,14,113,4,5.266889474,5,3,3,8
2242,34,Male,20.6,3.76,7.16,29,236,112,4.922623457,4,10,9,1
7122,35,Male,23.6,4.85,5.25,21,23,139,11.23113075,5,4,7,10
1791,30,Female,22.5,7.06,8.56,80,40,12,9.874687025,8,10,4,8
4873,23,Female,20.77,4.87,8.11,5,225,52,9.191350036,5,5,7,7
8521,38,Male,22.2,5.91,7.71,22,287,71,8.200199819,5,4,1,10
6697,28,Female,21.07,3.06,5.99,78,35,128,5.940836918,10,9,1,10
2598,32,Other,22.93,6.6,7.67,88,177,116,10.97989212,3,5,7,6
7298,36,Other,23.88,4.48,4.6,33,78,178,9.60591185,5,10,9,1
9372,36,Other,23.13,4.6,5.46,50,49,116,4.858985716,7,6,3,9
7846,35,Other,23.25,5.44,6.19,61,179,132,4.802484375,1,9,5,6
4876,58,Male,21.52,2.86,5.34,37,246,91,5.102178264,1,10,3,1
2263,50,Female,20.25,1.83,5.58,10,120,135,5.698925858,1,2,1,9
1966,55,Other,21.7,5.1,7.4,1,166,141,11.41776635,3,10,8,1
5582,57,Male,20.98,5.71,8.72,72,185,170,9.814092829,7,6,8,5
9720,47,Female,20.63,3.15,6.52,19,60,24,6.858276545,3,6,9,9
4294,31,Male,23.8,5.27,5.47,10,234,39,5.274620944,6,7,6,5
9421,21,Male,20.8,4.39,7.59,2,10,4,10.40336593,8,9,6,4
2660,55,Female,21.68,4.16,6.47,83,17,151,5.643157915,10,1,6,9
7051,40,Female,23.83,8.55,8.71,13,272,121,7.965573581,7,1,3,1
9116,22,Other,22.85,6.07,7.22,79,67,90,10.88562538,10,10,2,3
5094,43,Male,23.33,5.45,6.12,11,175,102,10.24346765,6,5,2,7
9004,51,Other,20.58,2.91,6.33,74,130,105,9.770734632,9,10,10,3
5925,49,Female,20.28,4.02,7.74,88,153,4,9.560227067,8,9,9,1
3034,24,Other,23.67,5.67,6,63,298,43,4.519860562,7,9,3,3
9230,19,Male,21.22,2.55,5.33,9,1,140,4.836242993,10,1,3,2
2445,53,Female,20.77,1.86,5.1,22,271,43,6.466286777,1,3,1,7
6720,48,Female,21.53,2.29,4.76,3,252,109,7.4246441,7,8,8,2
1680,45,Female,22.15,3.7,5.55,17,6,154,11.98677425,5,5,2,7
7508,27,Male,22.33,4.5,6.17,27,187,69,9.972087464,1,5,10,6
8136,42,Female,20.25,5.1,8.85,12,70,0,6.288591643,3,8,3,9
9594,21,Male,23.72,6.34,6.62,58,195,3,6.203123598,5,8,6,5
7995,34,Female,20.27,5.19,8.93,81,106,8,9.839940254,3,2,1,4
6816,54,Male,22.85,3.91,5.06,69,231,58,7.895930853,2,3,7,8
5353,36,Male,23.28,7.8,8.52,22,172,168,11.44787901,6,6,1,5
8934,57,Female,20.27,3.83,7.57,89,30,49,9.272614233,7,6,8,10
4852,39,Female,20.6,5.28,8.68,75,233,118,7.725151473,4,10,5,10
3653,55,Other,20.88,3.53,6.64,21,93,56,8.626169159,3,7,4,2
5805,23,Male,20.1,3.82,7.72,33,179,9,4.962025379,6,4,8,8
6838,29,Other,22.08,3.17,5.09,74,213,35,9.122351336,7,7,2,7
5071,28,Male,22.17,6.71,8.54,36,204,134,8.335327648,10,1,6,1
3315,18,Female,20.48,3.31,6.83,54,38,81,11.44946342,8,4,7,10
4599,19,Male,22.38,6.12,7.73,14,67,170,8.660670905,9,1,8,3
5790,50,Female,21.18,2.45,5.27,77,77,103,6.157207473,9,1,9,10
8966,35,Female,20.73,2.97,6.24,6,259,172,9.859989466,3,9,2,2
6768,36,Female,23.23,6.19,6.96,45,282,113,9.360080192,9,4,10,5
4615,42,Male,22.98,8.48,9.49,30,8,66,8.293746793,6,10,3,5
8177,33,Male,23.42,8.49,9.07,77,279,26,11.51428437,8,8,1,4
7739,55,Male,20.27,3.09,6.82,52,201,28,5.555233753,5,1,5,8
2827,57,Female,20.63,5.06,8.42,78,88,177,4.240008841,1,3,10,5
7821,25,Other,23.7,5.28,5.58,40,135,157,4.570538336,3,3,10,1
2537,28,Other,22.9,3.99,5.09,59,128,96,7.837944745,5,7,1,6
1969,34,Other,22.83,6.72,7.88,52,228,92,9.620162601,1,5,10,5
5607,42,Other,20.72,3.4,6.68,88,106,117,4.589391189,8,6,6,8
9251,19,Male,21.03,1.86,4.82,85,163,14,9.709202859,9,2,3,2
3665,34,Other,21.8,6.52,8.72,79,240,88,8.188338595,9,8,5,3
8266,26,Male,23.93,6.93,7,82,241,11,4.144153527,10,4,4,2
3183,33,Female,21.73,5.95,8.22,20,139,3,9.777341469,10,8,5,7
5377,56,Other,20.75,2.11,5.36,88,221,129,6.442290699,7,10,5,2
7114,23,Other,20.38,1.17,4.79,23,124,174,6.025072288,2,5,8,4
5815,42,Female,23.5,6.34,6.84,84,179,162,6.985503148,1,6,10,1
6453,57,Other,20.87,5.34,8.47,84,144,131,8.895790004,2,6,10,1
6501,22,Male,23.87,8.64,8.77,86,32,77,10.8302655,2,7,3,6
2289,56,Male,21.18,6.65,9.46,44,123,165,5.247495909,6,9,10,7
7746,24,Other,20.92,3.88,6.96,10,260,70,8.071943597,8,5,9,2
4953,51,Other,20.55,4.06,7.51,87,161,126,9.030061825,2,5,1,4
4367,53,Other,20.1,1.92,5.82,73,293,23,9.970436781,10,3,1,10
8089,51,Female,23.97,4.88,4.91,64,239,72,4.2050468,10,6,2,7
7669,25,Male,23.82,5.28,5.47,77,243,152,10.34292452,4,8,3,7
5333,39,Other,21.83,4.35,6.52,86,74,21,4.908675998,9,2,4,7
2320,35,Female,21.27,6.47,9.2,14,232,160,5.976329669,7,10,5,8
9330,52,Male,21.52,4.66,7.14,65,72,162,10.89009057,9,1,5,5
8346,31,Other,21.8,3.68,5.88,52,114,77,11.25967273,10,2,4,8
4651,24,Female,20.37,2.41,6.04,10,204,38,10.96239249,9,8,2,7
7879,20,Male,21.98,5.62,7.64,1,275,96,6.11892786,9,4,8,2
2817,56,Male,22.68,3.52,4.84,67,276,158,8.163984774,5,7,10,2
2103,26,Male,21.02,6.32,9.3,68,261,47,4.57255768,8,5,3,5
2051,57,Male,22.9,5.8,6.9,38,132,100,4.682453982,2,2,4,6
8330,23,Female,20.77,5.99,9.22,58,116,100,7.416980228,4,6,1,9
8665,39,Female,21.32,2.67,5.36,66,41,135,4.735332646,5,3,1,2
8043,42,Female,23.18,5.63,6.44,75,237,25,5.132938056,5,7,4,2
6661,34,Female,20.72,2.27,5.56,3,162,75,4.747035769,8,4,2,7
5534,21,Male,22.97,7.02,8.05,72,235,5,8.788680245,1,7,8,1
7195,48,Female,23.72,5.75,6.03,28,146,155,10.0558259,3,7,6,10
2725,31,Female,22.97,5.3,6.33,8,56,168,11.34833672,1,4,4,7
6618,33,Female,20.03,1.79,5.75,2,235,50,6.733254669,3,9,4,9
6536,44,Female,22.28,6.43,8.15,14,98,20,11.55279904,1,7,9,10
9904,56,Other,22.47,4.38,5.92,27,56,81,6.932073022,7,4,8,7
1301,20,Other,23.23,4.05,4.81,48,17,21,5.546094124,8,3,10,5
2778,52,Male,22.25,6.81,8.56,56,221,46,9.613063672,7,7,2,1
7045,50,Male,21.03,3.47,6.44,25,17,65,4.759747146,1,8,2,2
3983,43,Male,20.93,2.99,6.06,15,5,33,8.430355186,9,3,10,5
8542,44,Male,20.32,4.62,8.31,28,115,142,6.254307622,10,6,2,9
3210,50,Other,20.7,3.44,6.74,52,0,85,10.98297971,4,1,5,1
5080,55,Male,23.37,5.47,6.11,30,6,3,8.559646092,2,8,3,8
6713,33,Other,20.02,4.95,8.94,79,126,99,8.748059144,3,8,3,6
2900,51,Female,22.38,4.65,6.26,49,77,151,7.075724348,2,4,3,9
2059,21,Other,22.9,6.92,8.02,84,54,55,5.059808388,9,2,6,9
6439,23,Female,23.08,7.29,8.2,56,29,7,9.81285218,4,6,7,7
5418,27,Female,22.28,4.52,6.23,34,235,12,8.304361065,7,9,4,4
6927,48,Other,23.93,6.64,6.7,65,196,96,5.307022529,3,6,8,7
1251,39,Female,21.82,5.83,8.02,40,236,178,11.66239931,5,2,3,5
7438,30,Female,21.48,2.58,5.1,39,88,100,8.318011648,7,10,9,9
8477,52,Male,21.17,5.59,8.43,20,219,154,6.78403015,3,4,6,2
5229,34,Other,20.27,4.35,8.08,61,195,86,9.592286804,2,2,7,2
6358,52,Female,23.62,4.54,4.93,82,217,115,4.554083811,10,6,5,6
5353,21,Other,22.57,5.81,7.24,13,68,152,4.945214554,1,4,6,9
7400,21,Female,23.6,5.38,5.78,89,14,135,8.919103064,6,3,6,3
8175,56,Other,20.27,2.78,6.52,44,195,137,6.373364354,7,2,4,1
9351,35,Male,21.25,6.49,9.24,27,150,62,7.765813589,8,5,10,8
4393,55,Female,23.98,4.95,4.97,24,24,57,10.07799157,1,4,4,7
7589,41,Female,22.78,3.77,4.99,83,253,67,11.30127603,5,3,2,3
2333,52,Other,20.13,2.54,6.41,39,162,80,9.950518215,5,3,4,1
5699,55,Female,22.55,5.41,6.86,65,231,124,7.183818253,4,7,8,2
5367,41,Male,21.55,2.07,4.52,61,179,114,5.09659537,4,7,8,4
2553,57,Other,21.58,3.49,5.9,40,0,80,8.170475615,7,4,10,8
2908,18,Female,21.22,6.32,9.11,6,1,6,6.767935808,10,1,5,9
9829,27,Female,22.85,5.32,6.47,50,256,96,5.721541859,5,7,8,5
5144,40,Male,23.5,6.96,7.46,36,186,127,8.898548981,10,6,5,10
3899,41,Other,22.1,7.39,9.29,5,286,139,5.730913848,1,9,4,5
4122,25,Other,23.65,5.59,5.94,14,166,69,8.854806826,8,3,10,10
7057,41,Other,20.02,3.06,7.05,86,288,107,11.09463226,9,9,4,10
6869,19,Male,22.05,4.99,6.94,76,139,127,7.271207963,2,7,7,3
5567,40,Female,23.57,5.55,5.99,68,51,16,7.874341384,1,8,4,3
3860,30,Female,21.48,3.26,5.77,33,211,15,10.85761044,1,7,1,9
4623,49,Other,21.92,3.66,5.75,84,109,114,5.453577925,9,1,1,10
8505,19,Female,21.05,6.43,9.38,89,201,72,9.051988442,1,7,9,9
6783,33,Male,22.15,5.95,7.8,2,183,65,8.502690564,4,2,7,2
4654,46,Male,21.98,4.33,6.35,65,209,150,6.849364388,9,3,8,1
7308,43,Male,22.45,3.03,4.58,54,189,142,11.99071846,1,6,5,7
2616,44,Male,22.05,4.77,6.72,22,203,87,4.690666112,9,1,6,10
2703,23,Other,20.42,3.04,6.63,46,135,146,7.849169211,5,7,9,5
3082,19,Other,21.65,4.15,6.5,16,8,179,8.511394513,6,4,7,4
6393,34,Other,21.57,4.54,6.98,60,242,16,5.488253941,6,9,1,1
3061,45,Other,23.85,4.78,4.93,28,27,148,8.821898263,3,4,4,2
7799,38,Female,20.65,3.74,7.09,59,36,171,7.873996945,4,2,5,8
6776,53,Female,20.5,4.4,7.9,84,204,37,4.836901346,6,8,2,2
2695,24,Female,21.42,5.66,8.24,29,132,3,4.238539049,9,7,1,8
8454,36,Male,21.77,3.55,5.78,75,113,84,8.947262134,4,4,4,4
6421,35,Female,20.15,2.39,6.24,78,130,71,4.984078877,10,1,8,2
1915,29,Male,23.45,5.89,6.44,53,213,6,7.28622311,2,9,6,10
8851,34,Male,23.68,8.66,8.98,2,87,174,11.32894124,7,5,8,7
6126,56,Female,22.18,3.54,5.36,27,98,75,7.65146555,10,6,6,3
5671,44,Male,20.9,2.38,5.48,73,224,81,7.251972548,7,8,6,10
8614,58,Other,21.7,5.44,7.74,53,141,137,9.697056881,2,10,5,3
4373,48,Other,22.15,6.68,8.53,13,56,56,8.800941587,8,7,6,5
1179,30,Other,20.12,5.26,9.14,16,4,71,4.609175418,2,3,9,6
1972,21,Other,21.78,6.38,8.6,20,278,138,11.13618012,9,2,2,7
6959,27,Other,20.38,3.03,6.64,42,133,75,7.932410158,10,2,2,10
6466,28,Female,20.55,2.25,5.7,42,93,179,11.49534961,2,1,5,6
6260,23,Female,20.53,3.31,6.78,47,98,26,10.82597974,1,10,2,2
8909,58,Female,23.9,4.68,4.78,21,239,56,11.59260798,9,2,2,5
1749,53,Male,20.05,3.46,7.41,9,105,21,5.071234806,1,5,3,3
6239,48,Other,20.18,4.57,8.39,87,243,38,5.75780691,1,8,8,2
4609,29,Other,20.23,4.2,7.97,16,96,81,4.962845841,5,4,2,5
8820,57,Female,23.08,6.62,7.54,41,298,127,5.540704374,8,3,9,9
8035,22,Male,22.12,5.93,7.82,33,8,37,8.464216313,10,3,7,5
4850,51,Other,20.15,4.36,8.21,76,232,63,5.198502928,4,4,9,9
5179,22,Female,23.72,5.85,6.14,25,99,144,8.345765926,5,10,2,9
2974,31,Other,22.07,6.03,7.97,85,139,7,6.645507419,3,7,9,5
5321,28,Other,22.33,4.12,5.78,86,43,87,5.854419154,1,2,6,5
1220,28,Female,20.98,4.13,7.14,23,293,2,4.707237551,8,6,2,3
7869,21,Other,21.35,2.02,4.67,26,36,0,6.017115989,3,2,7,8
3291,32,Male,23.9,7.47,7.57,25,219,125,8.470609199,1,5,4,3
1411,24,Female,20.63,3.5,6.86,55,166,126,11.9532326,6,4,3,9
7451,20,Other,22.87,5.01,6.14,34,286,75,8.856508027,2,8,4,10
4516,36,Male,23.17,8.12,8.96,44,107,13,9.733661373,5,9,6,4
3375,36,Female,21.48,2.07,4.59,82,268,48,11.63002729,9,7,5,3
1328,33,Male,20.17,1.58,5.42,81,170,100,9.947392229,3,9,2,3
6755,48,Male,20.78,3.44,6.65,29,97,155,5.166846944,2,9,1,7
1644,38,Female,22.97,8.32,9.35,10,101,24,8.747660913,4,4,5,4
8531,44,Other,23.43,7.27,7.84,35,64,55,4.930667339,7,2,5,6
1333,18,Other,23.02,5.65,6.63,5,276,102,6.598727945,6,9,10,4
7025,42,Other,21.77,6.2,8.44,39,211,134,10.11463186,7,5,10,4
2048,57,Other,22.48,4.49,6.01,28,237,90,10.93638085,9,6,6,7
6786,36,Female,21.8,2.55,4.75,80,106,135,11.10500032,3,2,2,7
5056,54,Male,21.48,5.04,7.55,26,201,93,4.838925271,7,7,2,7
7088,45,Female,22.73,7.45,8.72,43,229,85,8.743652738,9,5,9,2
5921,19,Female,20.7,2.07,5.37,70,251,78,4.321459279,7,5,7,5
8540,45,Female,20.02,3.51,7.49,45,159,124,6.360485368,3,6,9,2
4624,54,Female,22.83,4.42,5.59,26,287,114,8.083675068,10,6,10,6
5503,46,Female,21,2.73,5.73,11,218,66,7.014531396,2,2,5,6
3302,50,Female,22.03,5.86,7.83,87,176,99,6.354714643,10,1,3,6
1521,19,Other,21.65,6.17,8.52,8,4,6,4.059281315,8,9,9,8
9957,57,Male,22.6,7.06,8.46,32,34,101,8.886788053,1,2,5,8
1431,53,Male,20.77,3.49,6.72,64,254,15,10.30669331,4,6,3,2
6151,40,Male,22.45,6.37,7.92,65,117,34,5.84558649,10,8,5,8
1197,42,Female,22.97,6.38,7.41,81,199,51,5.715269642,3,4,4,5
1345,45,Female,21.67,4.98,7.32,86,107,41,4.831550205,4,5,8,8
8109,33,Female,22.13,5.39,7.25,20,180,69,6.998261714,9,3,6,5
9662,57,Female,21.18,1.82,4.64,89,175,134,11.08668837,3,4,9,7
6782,18,Female,22.53,4.41,5.87,13,164,159,11.43783984,1,7,6,4
3126,18,Other,20.95,3.98,7.03,63,273,49,4.639364841,7,8,10,3
3090,55,Other,22.5,6.81,8.31,66,79,171,9.508548649,2,3,8,9
5943,19,Male,23.9,8.71,8.81,58,242,23,4.415336281,10,6,1,10
3400,47,Female,22.25,4.62,6.37,0,93,97,5.197253072,2,6,8,2
8315,46,Other,20.42,1.21,4.79,21,103,153,5.519721558,5,3,8,4
6656,27,Female,21.73,3.99,6.26,82,81,22,6.496278065,9,1,2,10
6677,57,Other,20.33,4.16,7.83,54,14,10,6.008707743,8,10,3,6
8352,41,Other,23,4.37,5.37,24,36,85,4.341985553,7,10,3,6
1880,53,Female,23.07,5.95,6.89,81,0,138,9.140801456,8,3,6,5
7513,58,Female,20.32,2.19,5.87,77,97,105,6.944905939,2,1,10,8
7901,28,Female,23.3,5.99,6.69,67,148,4,6.596710633,10,7,8,2
7839,42,Male,21.6,2.3,4.7,33,171,106,11.39337639,3,9,7,10
